id_replic,sentiment_old,sentiment,check,html_text,text,text_len
382,fear,fear,yes,"Что-с... я-с... извините... я думал... что вы — сон, <i>— бормотал, трясясь от страха, Иван Савич.</i>","Что-с... я-с... извините... я думал... что вы — сон, ",9
4134,fear,fear,yes,"Что вы хотите этим сказать? <i>— вскрикнула она, с ужасом вглядываясь в явное выражение ненависти, которое было во всем лице и в особенности в жестоких, грозных глазах.</i>",Что вы хотите этим сказать? ,5
1028,fear,fear,yes,Кровь! какую кровь? <i>— встревожилась Пульхерия Александровна.</i>,Кровь! какую кровь? ,3
1859,anger,anger,yes,Это вы донесли на Васина! <i>— вскричал я.</i>,Это вы донесли на Васина! ,5
1420,guilt,sadness,yes,"Не говорите со мной так: я не стою этого! <i>— вскрикнула Наташа и хотела уйти из комнаты, но Пьер удержал ее за руку.</i>",Не говорите со мной так: я не стою этого! ,9
5,fear,fear,yes,"Так вы тово... поприоденьтесь немного! <i>— продолжает он, совсем спутавшись.</i>",Так вы тово... поприоденьтесь немного! ,5
1263,anger,anger,yes,"Отстань, я тебе говорю! <i>— с нетерпением отозвался Райский.</i>","Отстань, я тебе говорю! ",4
1769,fear,fear,yes,Неужели? <i>— сказала она испуганно. — </i>О чем же?,Неужели? О чем же?,4
40,anger,anger,yes,"Ни за что не прощу! Я уверен, что он на жизнь мою покушался! Он и еще Лаврентий, которого я дома оставил. Вообразите: нахватался, знаете, каких-то новых идей! Отрицание какое-то в нем явилось... Одним словом: коммунист, в полном смысле слова! Я уж и встречаться с ним боюсь!","Ни за что не прощу! Я уверен, что он на жизнь мою покушался! Он и еще Лаврентий, которого я дома оставил. Вообразите: нахватался, знаете, каких-то новых идей! Отрицание какое-то в нем явилось... Одним словом: коммунист, в полном смысле слова! Я уж и встречаться с ним боюсь!",46
355,anger,anger,yes,"Врешь! <i>— вдруг быстро очнувшись, вскрикнул на это Волчок Васька.</i>",Врешь! ,1
84,anger,anger,yes,Что это значит? <i>— закричал я в бешенстве. — </i>Да разве он с ума сошел?,Что это значит? Да разве он с ума сошел?,9
222,fear,fear,yes,"Ox, ox... <i>— вздохнул Самойленко, зажигая свечу. — </i>Боже мой, боже мой... А уже второй час, брат.","Ox, ox... Боже мой, боже мой... А уже второй час, брат.",11
3290,fear,fear,yes,"Нет, Флора, не надо, не надо, уйди! <i>— вскрикнула Синтянина, быстро кинувшись в испуге в противоположный угол и тотчас же сама устыдилась своего страха и крика.</i>","Нет, Флора, не надо, не надо, уйди! ",7
2129,fear,fear,yes,"Это ужасно! Александр, <i>— сказала тетка, — </i>в эти лета такое охлаждение ко всему...","Это ужасно! Александр, в эти лета такое охлаждение ко всему...",10
135,fear,fear,yes,"Помилуйте, барин! чем же я провинилась! кажется, стараюсь!","Помилуйте, барин! чем же я провинилась! кажется, стараюсь!",8
2686,fear,fear,yes,"Ну, что? как? <i>— с испуганным лицом спросила Кити.</i>","Ну, что? как? ",3
5922,fear,fear,yes,Для кого и для чего вы так рискуете? Боже мой!,Для кого и для чего вы так рискуете? Боже мой!,10
279,fear,fear,yes,"Может ли быть? <i>— вскрикнул дядя в испуге. — </i>Ну, что ж?","Может ли быть? Ну, что ж?",6
2001,surprise: negative,surprise,yes,"Как не пойдешь? <i>— пугливо встрепенулся он, очнувшись разом. — </i>Да я только и ждал, что мы одни останемся!","Как не пойдешь? Да я только и ждал, что мы одни останемся!",12
693,anger,anger,yes,"Вы с ума сошли! <i>— сказал я, захлопывая окно...</i>",Вы с ума сошли! ,4
833,surprise: negative,surprise,yes,"Ах, Боже мой, что вы? опять! <i>— закричала Прасковья Михайловна, зажимая уши, так, однако, что оставила маленькую лазейку.</i>","Ах, Боже мой, что вы? опять! ",6
177,fear,fear,yes,Помогите мне! Помогите! <i>— умоляет она. — </i>Не могу я дольше!,Помогите мне! Помогите! Не могу я дольше!,7
78,disgust,disgust,yes,"Черти! Пересквернили, перепоганили, перемерзили! Пропал сад! Погиб сад!","Черти! Пересквернили, перепоганили, перемерзили! Пропал сад! Погиб сад!",8
1134,fear,fear,yes,"Ах, какой ужас! <i>— сказала, со двора возвратившись, иззябшая и испуганная Соня. — </i>Я думаю, вся Москва сгорит, ужасное зарево! Наташа, посмотри теперь, отсюда из окошка видно,","Ах, какой ужас! Я думаю, вся Москва сгорит, ужасное зарево! Наташа, посмотри теперь, отсюда из окошка видно,",17
4765,anger,anger,yes,"Уезжайте! <i>— сказала она, отойдя от него на шаг. — </i>Егорка еще не успел унести чемодан на чердак!..",Уезжайте! Егорка еще не успел унести чемодан на чердак!..,9
2097,sadness,sadness,yes,"Эх, как проспали! <i>— подумал он. — </i>А теперь еще вот эта история, и, Бог знает уже, когда удастся добраться домой.","Эх, как проспали! А теперь еще вот эта история, и, Бог знает уже, когда удастся добраться домой.",17
819,surprise: negative,surprise,yes,Да... но вы... делегат!..,Да... но вы... делегат!..,4
261,sadness,sadness,yes,Я совсем не с тем намерением... <i>— возразила было Лиза — и застыдилась.</i>,Я совсем не с тем намерением... ,6
5311,fear,fear,yes,"Дай мне пить! <i>— шептала Вера, не слушая ее лепета, — </i>не говори, посиди так, не пускай никого... Узнай, что бабушка?","Дай мне пить! не говори, посиди так, не пускай никого... Узнай, что бабушка?",13
682,fear,fear,yes,"Елена, сжалься надо мной — уйди, я чувствую, я могу умереть — я не выдержу этих порывов... вся душа моя стремится к тебе... подумай, смерть едва не разлучила нас... и теперь ты здесь, ты в моих объятиях... Елена...","Елена, сжалься надо мной — уйди, я чувствую, я могу умереть — я не выдержу этих порывов... вся душа моя стремится к тебе... подумай, смерть едва не разлучила нас... и теперь ты здесь, ты в моих объятиях... Елена...",38
1044,disgust,disgust,yes,"О, Дон-Жуан! О, змея! <i>— послышались голоса.</i>","О, Дон-Жуан! О, змея! ",4
155,fear,fear,yes,Нечего... <i>— шепнула она чуть слышно и опять шевельнулась.</i>,Нечего... ,1
80,joy,joy,yes,"А как похож на этот портрет!.. ужасно, ужасно похож! — а! теперь я понимаю!..","А как похож на этот портрет!.. ужасно, ужасно похож! — а! теперь я понимаю!..",14
3957,disgust,disgust,yes,"Я вас прошу не фамильярничать со мною, <i>— резко отозвалась Бертольди.</i>","Я вас прошу не фамильярничать со мною, ",7
283,sadness,sadness,yes,"Вася! что ты? чего ты боишься, Вася? чего? <i>— закричал Аркадий, ломая руки в отчаянии.</i>","Вася! что ты? чего ты боишься, Вася? чего? ",8
1430,joy,joy,yes,"Ну да, да, как тебе угодно... А все-таки мы тебя вылечим!","Ну да, да, как тебе угодно... А все-таки мы тебя вылечим!",11
685,surprise: positive,joy,yes,Эге! да вы еще живы! <i>— восклицает один.</i>,Эге! да вы еще живы! ,5
1008,sadness,sadness,yes,"Ах, Дмитрий Прокофьич, как тяжело быть матерью! Но вот и эта лестница... Какая ужасная лестница!","Ах, Дмитрий Прокофьич, как тяжело быть матерью! Но вот и эта лестница... Какая ужасная лестница!",15
5243,joy,joy,yes,"Вы, Вера Васильевна, всегда будете стоять для меня так высоко...","Вы, Вера Васильевна, всегда будете стоять для меня так высоко...",10
13,fear,fear,yes,"Ах, я умираю! Приблизься! Отогрей меня, не руками, а всем существом твоим!","Ах, я умираю! Приблизься! Отогрей меня, не руками, а всем существом твоим!",12
251,surprise: positive,joy,yes,Решилась! Расея! <i>— крикнул он. — </i>Алпатыч! решилась! Сам запалю. Решилась... <i>— Ферапонтов побежал на двор.</i>,Решилась! Расея! ,2
1519,anger,anger,yes,"Нет, погоди: я тебя еще вздую... <i>— отозвался голос, должно быть, Мотьки.</i>","Нет, погоди: я тебя еще вздую... ",6
209,surprise: positive,joy,yes,"Как давно мы не видались! <i>— проговорила она. — </i>Сядьте, прошу вас...","Как давно мы не видались! Сядьте, прошу вас...",8
697,anger,anger,yes,"Это что еще? Это что! <i>— прокричал он, останавливаясь. — </i>Командира 3-й роты!..",Это что еще? Это что! Командира 3-й роты!..,8
6,sadness,sadness,yes,"Прощайте, прощайте! <i>— с громаднейшим вздохом сказал Евсей, — </i>последний денек, Аграфена Ивановна!","Прощайте, прощайте! последний денек, Аграфена Ивановна!",6
2412,fear,fear,yes,"Вы... одно ваше слово, и он спасен! Я... я его спасу. У меня есть деньги и друзья. Я тотчас отправлю его, а сам возьму паспорт, два паспорта. Один его, другой мой. У меня друзья; у меня есть деловые люди... Хотите? Я возьму еще вам паспорт... вашей матери... зачем вам Разумихин? Я вас также люблю... Я вас бесконечно люблю. Дайте мне край вашего платья поцеловать, дайте! дайте! Я не могу слышать, как оно шумит. Скажите мне: сделай то, и я сделаю! Я все сделаю. Я невозможное сделаю. Чему вы веруете, тому и я буду веровать. Я все, все сделаю! Не смотрите, не смотрите на меня так! Знаете ли, что вы меня убиваете...","Вы... одно ваше слово, и он спасен! Я... я его спасу. У меня есть деньги и друзья. Я тотчас отправлю его, а сам возьму паспорт, два паспорта. Один его, другой мой. У меня друзья; у меня есть деловые люди... Хотите? Я возьму еще вам паспорт... вашей матери... зачем вам Разумихин? Я вас также люблю... Я вас бесконечно люблю. Дайте мне край вашего платья поцеловать, дайте! дайте! Я не могу слышать, как оно шумит. Скажите мне: сделай то, и я сделаю! Я все сделаю. Я невозможное сделаю. Чему вы веруете, тому и я буду веровать. Я все, все сделаю! Не смотрите, не смотрите на меня так! Знаете ли, что вы меня убиваете...",111
2070,disgust,disgust,yes,Чиновник! а что мне чиновник! я здесь главный! я здесь что хочу... Сторронись!,Чиновник! а что мне чиновник! я здесь главный! я здесь что хочу... Сторронись!,13
76,disgust,disgust,yes,Вот пристала!,Вот пристала!,2
581,disgust,disgust,yes,"Полина, как можно так со мною говорить! <i>— вскричал я с укором, — </i>разве я Де-Грие?","Полина, как можно так со мною говорить! разве я Де-Грие?",10
542,surprise: neutral,surprise,yes,"Что там за шум! <i>— крикнул Порфирий Владимирыч, — </i>в кабак, что ли, забрались?","Что там за шум! в кабак, что ли, забрались?",9
32,fear,fear,yes," Мою дочь! Дочь!! <i>— простонал старик задыхаясь, — </i>она с утра у тебя... Отдай мне ее сейчас! По какому праву ты увез ее... Отдай, говорю! Не боюсь я твоих пистолетов, сабель и усов... Я у тебя здесь бревна на бревне не оставлю, все разнесу!.. А что до тебя!.."," Мою дочь! Дочь!! она с утра у тебя... Отдай мне ее сейчас! По какому праву ты увез ее... Отдай, говорю! Не боюсь я твоих пистолетов, сабель и усов... Я у тебя здесь бревна на бревне не оставлю, все разнесу!.. А что до тебя!..",43
24,surprise: negative,surprise,yes,"Мы вас беспокоим, право... Федор Акимыч, что это у вас со щекой? Батюшка, да у вас и под глазом синяк! Где это вы угостились?","Мы вас беспокоим, право... Федор Акимыч, что это у вас со щекой? Батюшка, да у вас и под глазом синяк! Где это вы угостились?",24
98,anger,anger,yes,"Замолчите, наконец! Что вы сидите тут, как две жабы, и отравляете воздух своими дыханиями? Довольно!","Замолчите, наконец! Что вы сидите тут, как две жабы, и отравляете воздух своими дыханиями? Довольно!",15
2831,fear,fear,yes,"Летушка! Лета! <i>— допрашивал он жену, — </i>кто же он был для вас? Где же тот ваш проступок, о котором вы девушкой сказали в Москве?","Летушка! Лета! кто же он был для вас? Где же тот ваш проступок, о котором вы девушкой сказали в Москве?",20
5355,sadness,sadness,yes,"Пробовала молиться, да не могу. О чем? чтоб умереть скорей?","Пробовала молиться, да не могу. О чем? чтоб умереть скорей?",10
146,anger,anger,yes,"Молодой человек, опомнитесь! с кем вы, так сказать, говорите! <i>— яростно закричал Иван Ильич, снова вскочив с своего места.</i>","Молодой человек, опомнитесь! с кем вы, так сказать, говорите! ",9
3163,fear,fear,yes,"Помилуйте, князь, что вы говорите, опомнитесь!","Помилуйте, князь, что вы говорите, опомнитесь!",6
938,surprise: positive,joy,yes,"Батюшки! Мама, Соня, посмотрите, это он!","Батюшки! Мама, Соня, посмотрите, это он!",6
99,disgust,disgust,yes,"Ужаснейшая, батюшка, каналья. Знаете ли, какую он вещь с родной сестрой сделал...","Ужаснейшая, батюшка, каналья. Знаете ли, какую он вещь с родной сестрой сделал...",12
52,sadness,sadness,yes,"Может быть, вы меня осуждаете, Ридель, <i>— начал вдруг Теглев, как бы угадав, о чем я думал. </i>Мне самому... очень тяжело. Но как быть? Как быть?","Может быть, вы меня осуждаете, Ридель, Мне самому... очень тяжело. Но как быть? Как быть?",15
356,sadness,sadness,yes,"Полно, Неточка, полно! Обними меня лучше; так, крепче, крепче! Знаешь что? Бог знает отчего мне кажется, что ты в последний раз меня обнимаешь.","Полно, Неточка, полно! Обними меня лучше; так, крепче, крепче! Знаешь что? Бог знает отчего мне кажется, что ты в последний раз меня обнимаешь.",23
4648,fear,fear,yes,"Как я ждала тебя, хотела эстафету посылать! <i>— сказала она с тревожным лицом, выслав Пашутку вон и затворяя кабинет.</i>","Как я ждала тебя, хотела эстафету посылать! ",7
855,anger,anger,yes,"Что вы, в самом деле, все на меня? <i>— вспыльчиво сказала долго сдерживавшаяся Лиза.</i>","Что вы, в самом деле, все на меня? ",8
197,disgust,disgust,yes,"Петька! глупый! ты как смеешь умирать! Ты лжешь! Ты притворяешься! Дурной! противный! Ты никогда... слышишь, никогда! — не смеешь бросить твою Ольку!","Петька! глупый! ты как смеешь умирать! Ты лжешь! Ты притворяешься! Дурной! противный! Ты никогда... слышишь, никогда! — не смеешь бросить твою Ольку!",22
4699,fear,fear,yes,"Пожалуйста! поезжайте и предложите ей... десять, ну наконец пятнадцать тысяч: более не могу. Ей-богу не могу.","Пожалуйста! поезжайте и предложите ей... десять, ну наконец пятнадцать тысяч: более не могу. Ей-богу не могу.",16
425,disgust,disgust,yes,"Но, слепая женщина! <i>— закричал он, — </i>но вы не знаете, вы не видите...","Но, слепая женщина! но вы не знаете, вы не видите...",10
197,sadness,sadness,yes,Драки! но ведь это ужасно!,Драки! но ведь это ужасно!,5
707,anger,anger,yes,"Пусти? Ты смеешь говорить: «пусти»? Да знаешь ли, что я сейчас с тобой сделаю? Возьму в охапку, завяжу узлом да и отнесу под мышкой домой, под замок!","Пусти? Ты смеешь говорить: «пусти»? Да знаешь ли, что я сейчас с тобой сделаю? Возьму в охапку, завяжу узлом да и отнесу под мышкой домой, под замок!",27
6487,sadness,sadness,yes,"Это, к сожалению, очень грустно, но совершенно справедливо, <i>— заметил Вязмитинов.</i>","Это, к сожалению, очень грустно, но совершенно справедливо, ",8
632,fear,fear,yes,"Почему же, граф, почему? <i>— вдруг почти вскрикнула она невольно, подвигаясь к нему. — </i>Почему, скажите мне? Вы должны сказать. ","Почему же, граф, почему? Почему, скажите мне? Вы должны сказать. ",10
44,guilt,sadness,yes,"К сожалению, <i>— сказал он мне, прочитавши письмо, — </i>в настоящее время я не могу доставить вам то место, какое вы ищете, но я вам дам другое назначение... я надеюсь, что Каролина Карловна останется мною довольна...","К сожалению, в настоящее время я не могу доставить вам то место, какое вы ищете, но я вам дам другое назначение... я надеюсь, что Каролина Карловна останется мною довольна...",29
5051,fear,fear,yes,Навсегда вашей? <i>— спросила она тихо — и сама испугалась повисшей над ней тучи.</i>,Навсегда вашей? ,2
3387,fear,fear,yes,"Я вас прошу, распоряжайтесь скорей стрелять! <i>— проговорил едва слышно Подозеров. Форов ничего иного и не ожидал.</i>","Я вас прошу, распоряжайтесь скорей стрелять! ",6
179,sadness,sadness,yes,"Нет, Николай Артемьевич, вы сегодня с самого вашего приезда не в духе. Вы даже, на мои глаза, похудели в последнее время. Я боюсь, что курс лечения вам не помогает.","Нет, Николай Артемьевич, вы сегодня с самого вашего приезда не в духе. Вы даже, на мои глаза, похудели в последнее время. Я боюсь, что курс лечения вам не помогает.",29
2431,neutral,neutral,yes,"А ты, Андрей Иванович, на меня, сделай милость, не сердись.","А ты, Андрей Иванович, на меня, сделай милость, не сердись.",10
22,anger,anger,yes,Да говорите же! что вы душу-то мне тянете!,Да говорите же! что вы душу-то мне тянете!,8
892,fear,fear,yes,Что вы это? опомнитесь: ведь я девушка.,Что вы это? опомнитесь: ведь я девушка.,7
25,fear,fear,yes,"Что с ним? <i>— ужаснулся фон Пах. — </i>Голубчик, что с вами?","Что с ним? Голубчик, что с вами?",7
64,fear,fear,yes,"Однако ж... это ужасно... сколько приходится сделать! <i>— задумчиво продолжал Семионович, внезапно всем телом вздрогнув.</i>",Однако ж... это ужасно... сколько приходится сделать! ,7
104,guilt,sadness,yes,"Ну, бог с тобой, ступай к себе в комнату... а я было думал... а впрочем, я сам во всем виноват, <i>— продолжал он вполголоса и глубоко вздохнув.</i>","Ну, бог с тобой, ступай к себе в комнату... а я было думал... а впрочем, я сам во всем виноват, ",20
2000,anger,anger,yes,Куда я пойду? Никуда я с тобой не пойду! <i>— поспешил я крикнуть с вызовом.</i>,Куда я пойду? Никуда я с тобой не пойду! ,9
645,fear,fear,yes,"Зина! Зина! что с тобою? опомнись! <i>— вскричала испуганная Марья Александровна, вскочив с своих кресел...</i>",Зина! Зина! что с тобою? опомнись! ,6
3298,anger,anger,yes,"Ах, отстань, Вера!.. Не пугай!..","Ах, отстань, Вера!.. Не пугай!..",5
1182,anger,anger,yes,"Ах, довольно, Лебедев! <i>— с каким-то неприятным ощущением перебил князь, точно дотронулись до его больного места. — </i>Всё это... не так. Скажите лучше, когда переезжаете? Мне чем скорее, тем лучше, потому что я в гостинице...","Ах, довольно, Лебедев! Всё это... не так. Скажите лучше, когда переезжаете? Мне чем скорее, тем лучше, потому что я в гостинице...",21
631,surprise: negative,surprise,yes,"Как! Это тебя ужасает! Ah, vil esclave! Да знаешь ли ты, что один месяц этой жизни лучше всего твоего существования. Один месяц <i>— et apres le deluge! Mais tu ne peux comprendre, va! Пошел, пошел, ты этого не стоишь! Ай, que fais-tu?</i>","Как! Это тебя ужасает! Ah, vil esclave! Да знаешь ли ты, что один месяц этой жизни лучше всего твоего существования. Один месяц ",22
205,fear,fear,yes,"Не трогай, ты его испугаешь, он убьется. А?.. Что тогда?.. А?..","Не трогай, ты его испугаешь, он убьется. А?.. Что тогда?.. А?..",11
480,fear,fear,yes,"Ах, отец, что говоришь! <i>— с ужасом сказала Пелагеюшка, за защитой обращаясь к княжне Марье.</i>","Ах, отец, что говоришь! ",4
1071,disgust,disgust,yes,"Фу, какой ты... свинтус! <i>— произнес страшно сконфузившийся и покрасневший Разумихин и встал со стула. Пульхерия Александровна слегка улыбнулась, а Раскольников громко расхохотался.</i>","Фу, какой ты... свинтус! ",4
2150,fear,fear,yes,"Пустите меня, ради бога: я на свежий воздух хочу!.. <i>— сказал он в тоске, вставая и выпутывая ноги из ее юбок.</i>","Пустите меня, ради бога: я на свежий воздух хочу!.. ",9
2262,fear,fear,yes,Уж не Маркушка ли опять? <i>— с ужасом спросила бабушка.</i>,Уж не Маркушка ли опять? ,5
189,fear,fear,yes,Сколько опасностей!,Сколько опасностей!,2
2469,anger,anger,yes,Никогда этого не было! <i>— вскричал я. — </i>Это — ошибка. Я знаю ее чувства!,Никогда этого не было! Это — ошибка. Я знаю ее чувства!,11
259,anger,anger,yes,Пошел! <i>— закричал Базиль на кучера.</i>,Пошел! ,1
471,fear,fear,yes,"Костик! <i>— вскрикнул Бахарев, быстро поднимаясь в тревоге со скамейки.</i>",Костик! ,1
232,fear,fear,yes,"Вася, брат мой, что с тобой? что ты? <i>— закричал он, бросаясь к нему и сжимая его в объятиях. — </i>Объяснись со мной; я не понимаю тебя и тоски твоей; что с тобой, мученик ты мой? что? Скажи мне все без утайки. Не может быть, чтоб это одно...","Вася, брат мой, что с тобой? что ты? Объяснись со мной; я не понимаю тебя и тоски твоей; что с тобой, мученик ты мой? что? Скажи мне все без утайки. Не может быть, чтоб это одно...",36
172,fear,fear,yes,"Ай! ай! мама, не тронь ее! <i>— вскрикнуло дитя. Вскипела барыня и схватила на руки дочь, а та так и закатилась; все к Насте рвется с рук.</i>","Ай! ай! мама, не тронь ее! ",6
94,joy,joy,yes,"Ну, бог спас! <i>— говорили меж собой арестанты.</i>","Ну, бог спас! ",3
661,fear,fear,yes,"Пожалуйста, скорей пошли его куда-нибудь далеко... Я так боюсь... Ведь здесь не Петербург.","Пожалуйста, скорей пошли его куда-нибудь далеко... Я так боюсь... Ведь здесь не Петербург.",13
1320,fear,fear,yes,Надежда Васильевна! Вступитесь хоть вы за меня!,Надежда Васильевна! Вступитесь хоть вы за меня!,7
1142,guilt,sadness,yes,"Извините, я приезжий, только сегодня утром приехал и не знаю никого: я случайно зашел в эту улицу и хотел спросить...","Извините, я приезжий, только сегодня утром приехал и не знаю никого: я случайно зашел в эту улицу и хотел спросить...",20
420,sadness,sadness,yes,"А очень жаль, очень жаль, <i>— говорит Порфирий Петрович, подходя к Марье Ивановне, — </i>очень было бы приятно полюбоваться, как эти ангельчики...","А очень жаль, очень жаль, очень было бы приятно полюбоваться, как эти ангельчики...",13
354,guilt,sadness,yes,"Да, брат, поеду, извини, что не могу остаться. Душой рад бы был, но не могу.","Да, брат, поеду, извини, что не могу остаться. Душой рад бы был, но не могу.",15
910,fear,fear,yes,"Крепче сиди, Наденька, <i>— говорила она. — </i>Посмотрите, граф, за ней, ради Христа! Ах! я боюсь, ей-богу, боюсь. Придерживайся за ухо лошади, Наденька: видишь, она точно бес — так и юлит.","Крепче сиди, Наденька, Посмотрите, граф, за ней, ради Христа! Ах! я боюсь, ей-богу, боюсь. Придерживайся за ухо лошади, Наденька: видишь, она точно бес — так и юлит.",27
2667,fear,fear,yes,Зачем оно у вас: разве он здесь? <i>— спрашивала она в тревоге.</i>,Зачем оно у вас: разве он здесь? ,7
1236,joy,joy,yes,"Ну и слава богу! <i>— сказала мама, испугавшись тому, что он шептал мне на ухо, — </i>а то я было подумала... Ты, Аркаша, на нас не сердись; умные-то люди и без нас с тобой будут, а вот кто тебя любить-то станет, коли нас друг у дружки не будет?","Ну и слава богу! а то я было подумала... Ты, Аркаша, на нас не сердись; умные-то люди и без нас с тобой будут, а вот кто тебя любить-то станет, коли нас друг у дружки не будет?",36
2439,sadness,sadness,yes,"Ах, это неприятно!","Ах, это неприятно!",3
2144,fear,fear,yes,"А Соня?.. <i>— тревожно спросил Раскольников, поспешая за Лебезятниковым.</i>",А Соня?.. ,2
2342,fear,fear,yes,"Она! <i>— сказал Обломов и остановился в страхе, не веря глазам.</i>",Она! ,1
6,fear,fear,yes,Поедемте! И сию минуту! Иначе... иначе... страшно выговорить... Ради бога!,Поедемте! И сию минуту! Иначе... иначе... страшно выговорить... Ради бога!,10
25,anger,anger,yes,"Эй, прибью! <i>— крикнул граф таким голосом, что стекла задрожали в окнах, и кавалеристу даже стало немного страшно.</i>","Эй, прибью! ",2
6412,surprise: negative,surprise,yes,"Однако, какая ужасная жизнь!","Однако, какая ужасная жизнь!",4
283,fear,fear,yes,Что такое? Что нужно? <i>— тревожно спросил он.</i>,Что такое? Что нужно? ,4
241,anger,anger,yes,"Уйди! <i>— закричал он еще раз, — </i>а то убью тебя, ей-богу, чтобы другим повадно не было!","Уйди! а то убью тебя, ей-богу, чтобы другим повадно не было!",11
39,fear,fear,yes,"Оставьте меня, прошу вас.","Оставьте меня, прошу вас.",4
356,fear,fear,yes,"Помилуйте, ваше высокоблагородие! Да за что же нас!.. Мы сами пришли рассказать...","Помилуйте, ваше высокоблагородие! Да за что же нас!.. Мы сами пришли рассказать...",12
1096,fear,fear,yes,"Андрей лежит? Он болен? <i>— испуганно остановившимися глазами глядя на подругу, спрашивала Наташа.</i>",Андрей лежит? Он болен? ,4
161,fear,fear,yes,"Я-с... позвольте мне, Кондратий Трифоныч, замуж идти-с! <i>— скороговоркой произносит Агашенька и умолкает, словно сама испугалась слов своих. А щечки у нее так и пылают, так и рдеют от стыда и испуга!</i>","Я-с... позвольте мне, Кондратий Трифоныч, замуж идти-с! ",7
826,fear,fear,yes,Что с мамашей? <i>— тревожно спросила девушка.</i>,Что с мамашей? ,3
112,fear,fear,yes,"Завтра, завтра вечером, <i>— проговорила она, — </i>не сегодня, прошу вас... Уезжайте сегодня... Завтра вечером приходите к калитке сада, возле озера. Я там буду, я приду... Я клянусь тебе, что приду, <i>— прибавила она с увлечением, и глаза ее блеснули, — </i>кто бы ни останавливал меня, клянусь! Я все скажу тебе, только пусти меня сегодня.","Завтра, завтра вечером, кто бы ни останавливал меня, клянусь! Я все скажу тебе, только пусти меня сегодня.",17
125,joy,joy,yes,"Ведь кокетничал, кокетничал в уединении! <i>— закричал Вася, перенеся всю любовь свою на миленький чепчик. — </i>Нарочно прятался, плутишка, голубчик мой! <i>— И он поцеловал его, то есть воздух, который его окружал, потому что боялся дотронуться до своей драгоценности.</i>","Ведь кокетничал, кокетничал в уединении! ",5
80,fear,fear,yes,"Папочка! <i>— говорила я ему, терзаясь от страха, — </i>не смотри так, папочка! Уйдем отсюда! уйдем скорее! уйдем, убежим!","Папочка! не смотри так, папочка! Уйдем отсюда! уйдем скорее! уйдем, убежим!",11
171,fear,fear,yes,"Ах, Настенька! мне хотелось как-нибудь передать вам это странное впечатление... <i>— начал я жалобным голосом, в котором скрывалась еще надежда, хотя весьма отдаленная.</i>","Ах, Настенька! мне хотелось как-нибудь передать вам это странное впечатление... ",10
2279,anger,anger,yes,Что же ты молчал до сих пор! <i>— вскричал Порохонцев. — </i>Чего не предупредил?,Что же ты молчал до сих пор! Чего не предупредил?,10
2496,fear,fear,yes,"Ольга Сергеевна! <i>— в ужасе шептал он. — </i>Неправда. Катя, ты пошутила! Не мучь меня!","Ольга Сергеевна! Неправда. Катя, ты пошутила! Не мучь меня!",9
218,fear,fear,yes,"Аркадий! я не знаю, что со мной делается! я...","Аркадий! я не знаю, что со мной делается! я...",9
820,fear,fear,yes,"Я тебя выжидал, <i>— сказал он, весь встревоженный.</i>","Я тебя выжидал, ",3
80,fear,fear,yes,Что ты говоришь: какой конец? <i>— запытала вдруг встревоженная этим словом протопопица.</i>,Что ты говоришь: какой конец? ,5
1489,fear,fear,yes,Это... это... это... <i>— послышалось разом со стороны взволнованных гостей.</i>,Это... это... это... ,3
950,anger,anger,yes,"Финашка! <i>— закричала сторожиха в дверь. — </i>Куда, постреленок, забежал.","Финашка! Куда, постреленок, забежал.",4
2783,fear,fear,yes,"Господи, я с ума сойду! <i>— вскричала Лиза.</i>","Господи, я с ума сойду! ",5
89,fear,fear,yes,"Что вы? что вы? <i>— вскричал я, подбежав к нему.</i>",Что вы? что вы? ,4
5818,fear,fear,yes,"Где он?., где же этот наш бэбэ? <i>— беспокоился о нем Бодростин. — </i>Возьмите его, пожалуйста, Горданов, а то его какая-нибудь Авдоха толкнет по макушке, и он будет готов.","Где он?., где же этот наш бэбэ? Возьмите его, пожалуйста, Горданов, а то его какая-нибудь Авдоха толкнет по макушке, и он будет готов.",23
610,neutral,neutral,yes,"Я вас не понимаю, <i>— отвечал я, — </i>чего же вы испугались?","Я вас не понимаю, чего же вы испугались?",8
115,sadness,sadness,yes,"Да, <i>— повторила она, по-прежнему глядя на меня. — </i>Это так. Такие же глаза, <i>— прибавила она, задумалась и закрыла лицо руками. — </i>Все мне опротивело, <i>— прошептала она, — </i>ушла бы я на край света, не могу я это вынести, не могу сладить... И что ждет меня впереди!.. Ах, мне тяжело... боже мой, как тяжело!","Да, ушла бы я на край света, не могу я это вынести, не могу сладить... И что ждет меня впереди!.. Ах, мне тяжело... боже мой, как тяжело!",27
